platform_id,timestamp,queue_length,queue_length_type,train_id
105_1_0,27510,0,When Arrival,1_0_28
208_3_0,27510,59,When Arrival,3_0_18
111_1_0,27510,39,Before Onboard,1_0_22
111_1_0,27510,0,After Onboard,1_0_22
325_3_0,27510,60,Before Onboard,3_0_14
325_3_0,27510,0,After Onboard,3_0_14
316_3_0,27510,39,Before Onboard,3_0_20
316_3_0,27510,0,After Onboard,3_0_20
202_2_1,27510,90,Before Onboard,2_1_20
202_2_1,27510,0,After Onboard,2_1_20
116_3_1,27540,66,Before Onboard,3_1_17
116_3_1,27540,0,After Onboard,3_1_17
919_4_1,27540,61,Before Onboard,4_1_15
919_4_1,27540,0,After Onboard,4_1_15
925_4_0,27540,0,When Arrival,4_0_14
108_1_1,27540,36,Before Onboard,1_1_23
108_1_1,27540,0,After Onboard,1_1_23
105_1_1,27540,30,Before Onboard,1_1_25
105_1_1,27540,0,After Onboard,1_1_25
926_4_1,27540,78,Before Onboard,4_1_13
926_4_1,27540,20,After Onboard,4_1_13
305_3_0,27540,0,When Arrival,3_0_19
116_3_0,27540,22,Before Onboard,3_0_17
116_3_0,27540,0,After Onboard,3_0_17
108_4_0,27540,14,When Arrival,4_0_18
310_3_1,27540,36,Before Onboard,3_1_21
310_3_1,27540,0,After Onboard,3_1_21
909_4_1,27540,128,Before Onboard,4_1_16
909_4_1,27540,0,After Onboard,4_1_16
928_4_0,27540,134,Before Onboard,4_0_13
928_4_0,27540,84,After Onboard,4_0_13
208_2_0,27540,23,Before Onboard,2_0_19
208_2_0,27540,0,After Onboard,2_0_19
113_1_0,27540,0,When Arrival,1_0_21
922_4_1,27540,0,When Arrival,4_1_14
111_1_1,27540,0,When Arrival,1_1_21
921_4_0,27540,126,Before Onboard,4_0_15
921_4_0,27540,0,After Onboard,4_0_15
108_1_0,27540,0,Before Onboard,1_0_25
108_1_0,27540,0,After Onboard,1_0_25
110_1_0,27540,7,Before Onboard,1_0_23
110_1_0,27540,0,After Onboard,1_0_23
116_1_0,27570,31,When Arrival,1_0_20
113_1_1,27570,0,When Arrival,1_1_20
105_1_0,27570,12,Before Onboard,1_0_28
105_1_0,27570,0,After Onboard,1_0_28
206_2_0,27570,0,When Arrival,2_0_20
208_3_0,27570,63,Before Onboard,3_0_18
208_3_0,27570,0,After Onboard,3_0_18
103_1_1,27570,19,Before Onboard,1_1_28
103_1_1,27570,0,After Onboard,1_1_28
208_2_1,27570,17,When Arrival,2_1_18
108_4_0,27600,26,Before Onboard,4_0_18
108_4_0,27600,0,After Onboard,4_0_18
101_1_0,27600,21,Before Onboard,1_0_33
101_1_0,27600,0,After Onboard,1_0_33
921_4_1,27600,0,When Arrival,4_1_15
113_1_0,27600,64,Before Onboard,1_0_21
113_1_0,27600,0,After Onboard,1_0_21
303_3_1,27600,0,When Arrival,3_1_19
922_4_0,27600,0,When Arrival,4_0_15
922_4_1,27600,116,Before Onboard,4_1_14
922_4_1,27600,0,After Onboard,4_1_14
111_1_1,27600,23,Before Onboard,1_1_21
111_1_1,27600,0,After Onboard,1_1_21
116_1_1,27600,11,When Arrival,1_1_19
119_1_0,27600,0,When Arrival,1_0_19
103_1_0,27600,0,When Arrival,1_0_31
305_3_0,27600,30,Before Onboard,3_0_19
305_3_0,27600,0,After Onboard,3_0_19
925_4_0,27600,80,Before Onboard,4_0_14
925_4_0,27600,0,After Onboard,4_0_14
110_1_1,27600,0,When Arrival,1_1_23
101_1_1,27600,0,Before Onboard,1_1_33
101_1_1,27600,0,After Onboard,1_1_33
111_1_0,27600,0,When Arrival,1_0_23
108_1_1,27630,0,When Arrival,1_1_24
105_1_1,27630,0,When Arrival,1_1_26
206_2_0,27630,84,Before Onboard,2_0_20
206_2_0,27630,0,After Onboard,2_0_20
110_1_0,27630,0,When Arrival,1_0_24
108_1_0,27630,0,When Arrival,1_0_26
208_2_1,27630,35,Before Onboard,2_1_18
208_2_1,27630,0,After Onboard,2_1_18
116_1_0,27630,49,Before Onboard,1_0_20
116_1_0,27630,0,After Onboard,1_0_20
113_1_1,27630,5,Before Onboard,1_1_20
113_1_1,27630,0,After Onboard,1_1_20
325_3_1,27660,0,When Arrival,3_1_13
105_1_0,27660,0,When Arrival,1_0_29
103_1_0,27660,17,Before Onboard,1_0_31
103_1_0,27660,0,After Onboard,1_0_31
922_4_0,27660,14,Before Onboard,4_0_15
922_4_0,27660,0,After Onboard,4_0_15
329_3_0,27660,0,When Arrival,3_0_13
110_1_1,27660,28,Before Onboard,1_1_23
110_1_1,27660,0,After Onboard,1_1_23
111_1_0,27660,9,Before Onboard,1_0_23
111_1_0,27660,0,After Onboard,1_0_23
103_1_1,27660,0,When Arrival,1_1_29
305_4_0,27660,41,When Arrival,4_0_16
116_1_1,27660,16,Before Onboard,1_1_19
116_1_1,27660,0,After Onboard,1_1_19
119_1_0,27660,73,Before Onboard,1_0_19
119_1_0,27660,0,After Onboard,1_0_19
921_4_1,27660,42,Before Onboard,4_1_15
921_4_1,27660,0,After Onboard,4_1_15
113_2_0,27660,37,Before Onboard,2_0_22
113_2_0,27660,0,After Onboard,2_0_22
303_3_1,27660,35,Before Onboard,3_1_19
303_3_1,27660,0,After Onboard,3_1_19
108_4_1,27660,12,When Arrival,4_1_16
113_2_1,27660,13,Before Onboard,2_1_22
113_2_1,27660,0,After Onboard,2_1_22
101_1_1,27660,20,Before Onboard,1_1_31
101_1_1,27660,0,After Onboard,1_1_31
206_2_1,27660,0,When Arrival,2_1_19
108_1_0,27690,21,Before Onboard,1_0_26
108_1_0,27690,0,After Onboard,1_0_26
113_2_0,27690,0,When Arrival,2_0_18
110_1_0,27690,7,Before Onboard,1_0_24
110_1_0,27690,0,After Onboard,1_0_24
113_2_1,27690,0,When Arrival,2_1_18
105_1_1,27690,35,Before Onboard,1_1_26
105_1_1,27690,0,After Onboard,1_1_26
113_1_0,27690,2,When Arrival,1_0_22
111_1_1,27690,0,When Arrival,1_1_22
108_1_1,27690,0,Before Onboard,1_1_24
108_1_1,27690,0,After Onboard,1_1_24
122_1_0,27690,0,When Arrival,1_0_18
119_1_1,27690,0,When Arrival,1_1_18
108_4_0,27710,8,Before Onboard,4_0_19
108_4_0,27710,0,After Onboard,4_0_19
925_4_1,27720,0,When Arrival,4_1_14
204_2_0,27720,0,When Arrival,2_0_21
913_4_0,27720,0,When Arrival,4_0_17
108_4_1,27720,15,Before Onboard,4_1_16
108_4_1,27720,0,After Onboard,4_1_16
103_1_1,27720,10,Before Onboard,1_1_29
103_1_1,27720,0,After Onboard,1_1_29
329_3_0,27720,115,Before Onboard,3_0_13
329_3_0,27720,0,After Onboard,3_0_13
214_2_1,27720,0,When Arrival,2_1_17
926_4_0,27720,0,When Arrival,4_0_14
216_2_0,27720,0,When Arrival,2_0_17
325_3_1,27720,59,Before Onboard,3_1_13
325_3_1,27720,0,After Onboard,3_1_13
105_1_0,27720,11,Before Onboard,1_0_29
105_1_0,27720,0,After Onboard,1_0_29
305_4_0,27720,68,Before Onboard,4_0_16
305_4_0,27720,0,After Onboard,4_0_16
206_2_1,27720,23,Before Onboard,2_1_19
206_2_1,27720,0,After Onboard,2_1_19
105_3_1,27735,2,Before Onboard,3_1_22
105_3_1,27735,0,After Onboard,3_1_22
310_3_0,27750,0,When Arrival,3_0_20
219_2_0,27750,0,When Arrival,2_0_16
321_3_0,27750,0,When Arrival,3_0_16
103_1_0,27750,0,When Arrival,1_0_32
119_1_1,27750,14,Before Onboard,1_1_18
119_1_1,27750,0,After Onboard,1_1_18
108_4_1,27750,6,Before Onboard,4_1_19
108_4_1,27750,0,After Onboard,4_1_19
316_3_1,27750,0,When Arrival,3_1_16
113_1_0,27750,23,Before Onboard,1_0_22
113_1_0,27750,0,After Onboard,1_0_22
101_1_0,27750,20,Before Onboard,1_0_34
101_1_0,27750,0,After Onboard,1_0_34
113_2_1,27750,10,Before Onboard,2_1_18
113_2_1,27750,0,After Onboard,2_1_18
216_2_1,27750,0,When Arrival,2_1_16
110_1_1,27750,0,When Arrival,1_1_24
111_1_0,27750,0,When Arrival,1_0_24
101_1_1,27750,0,Before Onboard,1_1_34
101_1_1,27750,0,After Onboard,1_1_34
122_1_0,27750,67,Before Onboard,1_0_18
122_1_0,27750,0,After Onboard,1_0_18
111_1_1,27750,24,Before Onboard,1_1_22
111_1_1,27750,0,After Onboard,1_1_22
204_2_1,27750,0,When Arrival,2_1_20
113_2_0,27750,6,Before Onboard,2_0_18
113_2_0,27750,0,After Onboard,2_0_18
213_2_0,27780,0,When Arrival,2_0_22
214_2_1,27780,61,Before Onboard,2_1_17
214_2_1,27780,0,After Onboard,2_1_17
125_1_0,27780,0,When Arrival,1_0_17
918_4_1,27780,0,When Arrival,4_1_16
925_4_1,27780,57,Before Onboard,4_1_14
925_4_1,27780,26,After Onboard,4_1_14
122_1_1,27780,0,When Arrival,1_1_17
913_4_0,27780,108,Before Onboard,4_0_17
913_4_0,27780,0,After Onboard,4_0_17
204_2_0,27780,118,Before Onboard,2_0_21
204_2_0,27780,0,After Onboard,2_0_21
919_4_0,27780,0,When Arrival,4_0_16
216_2_0,27780,94,Before Onboard,2_0_17
216_2_0,27780,0,After Onboard,2_0_17
108_1_0,27780,0,When Arrival,1_0_27
105_1_1,27780,0,When Arrival,1_1_27
110_1_0,27780,0,When Arrival,1_0_25
926_4_0,27780,57,Before Onboard,4_0_14
926_4_0,27780,0,After Onboard,4_0_14
108_1_1,27780,0,When Arrival,1_1_25
310_3_0,27810,63,Before Onboard,3_0_20
310_3_0,27810,0,After Onboard,3_0_20
103_1_0,27810,19,Before Onboard,1_0_32
103_1_0,27810,0,After Onboard,1_0_32
204_2_1,27810,5,Before Onboard,2_1_20
204_2_1,27810,0,After Onboard,2_1_20
113_2_1,27810,20,Before Onboard,2_1_23
113_2_1,27810,0,After Onboard,2_1_23
105_1_0,27810,0,When Arrival,1_0_30
128_1_0,27810,0,When Arrival,1_0_16
111_1_0,27810,14,Before Onboard,1_0_24
111_1_0,27810,0,After Onboard,1_0_24
216_2_1,27810,9,Before Onboard,2_1_16
216_2_1,27810,0,After Onboard,2_1_16
113_2_0,27810,0,Before Onboard,2_0_23
113_2_0,27810,0,After Onboard,2_0_23
101_1_1,27810,9,Before Onboard,1_1_32
101_1_1,27810,0,After Onboard,1_1_32
103_1_1,27810,0,When Arrival,1_1_30
316_3_1,27810,83,Before Onboard,3_1_16
316_3_1,27810,0,After Onboard,3_1_16
125_1_1,27810,0,When Arrival,1_1_16
105_3_1,27810,0,When Arrival,3_1_20
219_2_0,27810,105,Before Onboard,2_0_16
219_2_0,27810,0,After Onboard,2_0_16
321_3_0,27810,71,Before Onboard,3_0_16
321_3_0,27810,0,After Onboard,3_0_16
110_1_1,27810,24,Before Onboard,1_1_24
110_1_1,27810,0,After Onboard,1_1_24
108_4_0,27820,27,Before Onboard,4_0_20
108_4_0,27820,0,After Onboard,4_0_20
111_1_1,27840,0,When Arrival,1_1_23
110_1_0,27840,6,Before Onboard,1_0_25
110_1_0,27840,0,After Onboard,1_0_25
125_1_0,27840,89,Before Onboard,1_0_17
125_1_0,27840,0,After Onboard,1_0_17
108_1_1,27840,5,Before Onboard,1_1_25
108_1_1,27840,0,After Onboard,1_1_25
213_2_0,27840,97,Before Onboard,2_0_22
213_2_0,27840,0,After Onboard,2_0_22
210_2_0,27840,0,When Arrival,2_0_19
913_4_1,27840,0,When Arrival,4_1_18
113_1_0,27840,0,When Arrival,1_0_23
108_1_0,27840,0,Before Onboard,1_0_27
108_1_0,27840,0,After Onboard,1_0_27
105_1_1,27840,29,Before Onboard,1_1_27
105_1_1,27840,0,After Onboard,1_1_27
919_4_0,27840,74,Before Onboard,4_0_16
919_4_0,27840,0,After Onboard,4_0_16
122_1_1,27840,24,Before Onboard,1_1_17
122_1_1,27840,0,After Onboard,1_1_17
918_4_1,27840,91,Before Onboard,4_1_16
918_4_1,27840,0,After Onboard,4_1_16
305_4_1,27870,3,When Arrival,4_1_19
125_1_1,27870,11,Before Onboard,1_1_16
125_1_1,27870,0,After Onboard,1_1_16
105_3_1,27870,2,Before Onboard,3_1_20
105_3_1,27870,0,After Onboard,3_1_20
214_2_0,27870,0,When Arrival,2_0_18
105_1_0,27870,0,Before Onboard,1_0_30
105_1_0,27870,0,After Onboard,1_0_30
128_1_0,27870,91,Before Onboard,1_0_16
128_1_0,27870,0,After Onboard,1_0_16
103_1_1,27870,15,Before Onboard,1_1_30
103_1_1,27870,0,After Onboard,1_1_30
213_2_1,27870,0,When Arrival,2_1_18
105_3_0,27885,28,Before Onboard,3_0_22
105_3_0,27885,0,After Onboard,3_0_22
918_4_0,27890,0,When Arrival,4_0_19
202_2_1,27900,0,When Arrival,2_1_21
110_1_1,27900,0,When Arrival,1_1_25
101_1_1,27900,17,Before Onboard,1_1_35
101_1_1,27900,0,After Onboard,1_1_35
111_1_0,27900,0,When Arrival,1_0_25
111_1_1,27900,21,Before Onboard,1_1_23
111_1_1,27900,0,After Onboard,1_1_23
113_1_1,27900,11,When Arrival,1_1_21
325_3_0,27900,0,When Arrival,3_0_15
305_3_1,27900,3,When Arrival,3_1_21
210_2_0,27900,91,Before Onboard,2_0_19
210_2_0,27900,0,After Onboard,2_0_19
108_4_1,27900,20,Before Onboard,4_1_20
108_4_1,27900,0,After Onboard,4_1_20
103_1_0,27900,0,When Arrival,1_0_33
208_3_1,27900,30,When Arrival,3_1_19
321_3_1,27900,0,When Arrival,3_1_15
116_1_0,27900,0,When Arrival,1_0_21
101_1_0,27900,0,Before Onboard,1_0_35
101_1_0,27900,0,After Onboard,1_0_35
316_3_0,27900,0,When Arrival,3_0_21
113_1_0,27900,21,Before Onboard,1_0_23
113_1_0,27900,0,After Onboard,1_0_23
913_4_1,27900,26,Before Onboard,4_1_18
913_4_1,27900,0,After Onboard,4_1_18
116_3_1,27930,8,When Arrival,3_1_18
108_4_0,27930,6,Before Onboard,4_0_21
108_4_0,27930,0,After Onboard,4_0_21
214_2_0,27930,43,Before Onboard,2_0_18
214_2_0,27930,0,After Onboard,2_0_18
305_4_1,27930,47,Before Onboard,4_1_19
305_4_1,27930,0,After Onboard,4_1_19
213_2_1,27930,25,Before Onboard,2_1_18
213_2_1,27930,0,After Onboard,2_1_18
208_2_0,27930,0,When Arrival,2_0_20
110_1_0,27930,0,When Arrival,1_0_26
108_1_0,27930,0,When Arrival,1_0_28
108_1_1,27930,0,When Arrival,1_1_26
105_1_1,27930,0,When Arrival,1_1_28
116_3_0,27930,48,When Arrival,3_0_18
918_4_0,27950,30,Before Onboard,4_0_19
918_4_0,27950,0,After Onboard,4_0_19
101_1_1,27960,13,Before Onboard,1_1_33
101_1_1,27960,0,After Onboard,1_1_33
111_1_0,27960,17,Before Onboard,1_0_25
111_1_0,27960,0,After Onboard,1_0_25
113_2_0,27960,21,Before Onboard,2_0_24
113_2_0,27960,0,After Onboard,2_0_24
202_2_1,27960,107,Before Onboard,2_1_21
202_2_1,27960,0,After Onboard,2_1_21
210_2_1,27960,0,When Arrival,2_1_22
103_1_1,27960,0,When Arrival,1_1_31
105_1_0,27960,0,When Arrival,1_0_31
208_3_0,27960,55,When Arrival,3_0_19
316_3_0,27960,30,Before Onboard,3_0_21
316_3_0,27960,0,After Onboard,3_0_21
325_3_0,27960,59,Before Onboard,3_0_15
325_3_0,27960,0,After Onboard,3_0_15
113_1_1,27960,11,Before Onboard,1_1_21
113_1_1,27960,0,After Onboard,1_1_21
305_3_1,27960,8,Before Onboard,3_1_21
305_3_1,27960,0,After Onboard,3_1_21
105_3_1,27960,21,Before Onboard,3_1_23
105_3_1,27960,0,After Onboard,3_1_23
113_2_1,27960,1,Before Onboard,2_1_24
113_2_1,27960,0,After Onboard,2_1_24
110_1_1,27960,31,Before Onboard,1_1_25
110_1_1,27960,0,After Onboard,1_1_25
116_1_0,27960,134,Before Onboard,1_0_21
116_1_0,27960,0,After Onboard,1_0_21
208_3_1,27960,199,Before Onboard,3_1_19
208_3_1,27960,0,After Onboard,3_1_19
321_3_1,27960,35,Before Onboard,3_1_15
321_3_1,27960,0,After Onboard,3_1_15
103_1_0,27960,20,Before Onboard,1_0_33
103_1_0,27960,0,After Onboard,1_0_33
208_2_0,27990,12,Before Onboard,2_0_20
208_2_0,27990,0,After Onboard,2_0_20
113_1_0,27990,0,When Arrival,1_0_24
110_1_0,27990,4,Before Onboard,1_0_26
110_1_0,27990,0,After Onboard,1_0_26
116_1_1,27990,9,When Arrival,1_1_20
116_3_0,27990,58,Before Onboard,3_0_18
116_3_0,27990,0,After Onboard,3_0_18
305_3_0,27990,29,When Arrival,3_0_20
119_1_0,27990,0,When Arrival,1_0_20
116_3_1,27990,8,Before Onboard,3_1_18
116_3_1,27990,0,After Onboard,3_1_18
108_1_1,27990,16,Before Onboard,1_1_26
108_1_1,27990,0,After Onboard,1_1_26
111_1_1,27990,0,When Arrival,1_1_24
108_1_0,27990,0,Before Onboard,1_0_28
108_1_0,27990,0,After Onboard,1_0_28
105_1_1,27990,7,Before Onboard,1_1_28
105_1_1,27990,0,After Onboard,1_1_28
213_2_0,27990,18,Before Onboard,2_0_23
213_2_0,27990,0,After Onboard,2_0_23
918_4_0,28000,0,When Arrival,4_0_20
108_4_0,28010,5,When Arrival,4_0_19
928_4_0,28020,84,When Arrival,4_0_14
206_2_0,28020,0,When Arrival,2_0_21
208_3_0,28020,63,Before Onboard,3_0_19
208_3_0,28020,0,After Onboard,3_0_19
926_4_1,28020,20,When Arrival,4_1_14
105_1_0,28020,9,Before Onboard,1_0_31
105_1_0,28020,0,After Onboard,1_0_31
909_4_1,28020,0,When Arrival,4_1_17
921_4_0,28020,0,When Arrival,4_0_16
919_4_1,28020,0,When Arrival,4_1_16
305_4_1,28020,3,When Arrival,4_1_20
208_2_1,28020,10,When Arrival,2_1_19
210_2_1,28020,41,Before Onboard,2_1_22
210_2_1,28020,0,After Onboard,2_1_22
103_1_1,28020,11,Before Onboard,1_1_31
103_1_1,28020,0,After Onboard,1_1_31
108_4_0,28040,13,Before Onboard,4_0_22
108_4_0,28040,0,After Onboard,4_0_22
116_1_0,28050,0,When Arrival,1_0_22
111_1_0,28050,0,When Arrival,1_0_26
113_1_0,28050,17,Before Onboard,1_0_24
113_1_0,28050,0,After Onboard,1_0_24
101_1_1,28050,21,Before Onboard,1_1_36
101_1_1,28050,0,After Onboard,1_1_36
111_1_1,28050,19,Before Onboard,1_1_24
111_1_1,28050,0,After Onboard,1_1_24
110_1_1,28050,0,When Arrival,1_1_26
305_3_0,28050,50,Before Onboard,3_0_20
305_3_0,28050,0,After Onboard,3_0_20
116_1_1,28050,23,Before Onboard,1_1_20
116_1_1,28050,0,After Onboard,1_1_20
113_1_1,28050,0,When Arrival,1_1_22
303_3_1,28050,0,When Arrival,3_1_20
101_1_0,28050,0,Before Onboard,1_0_36
101_1_0,28050,0,After Onboard,1_0_36
103_1_0,28050,0,When Arrival,1_0_34
119_1_0,28050,86,Before Onboard,1_0_20
119_1_0,28050,0,After Onboard,1_0_20
108_4_1,28050,6,Before Onboard,4_1_21
108_4_1,28050,0,After Onboard,4_1_21
918_4_0,28060,19,Before Onboard,4_0_20
918_4_0,28060,0,After Onboard,4_0_20
108_4_0,28070,8,Before Onboard,4_0_19
108_4_0,28070,0,After Onboard,4_0_19
925_4_0,28080,0,When Arrival,4_0_15
926_4_1,28080,102,Before Onboard,4_1_14
926_4_1,28080,87,After Onboard,4_1_14
108_1_0,28080,0,When Arrival,1_0_29
122_1_0,28080,0,When Arrival,1_0_19
921_4_0,28080,122,Before Onboard,4_0_16
921_4_0,28080,0,After Onboard,4_0_16
928_4_0,28080,235,Before Onboard,4_0_14
928_4_0,28080,176,After Onboard,4_0_14
922_4_1,28080,0,When Arrival,4_1_15
919_4_1,28080,63,Before Onboard,4_1_16
919_4_1,28080,0,After Onboard,4_1_16
208_2_1,28080,25,Before Onboard,2_1_19
208_2_1,28080,0,After Onboard,2_1_19
105_1_1,28080,0,When Arrival,1_1_29
108_1_1,28080,0,When Arrival,1_1_27
213_2_0,28080,0,When Arrival,2_0_24
110_1_0,28080,0,When Arrival,1_0_27
206_2_0,28080,73,Before Onboard,2_0_21
206_2_0,28080,0,After Onboard,2_0_21
305_4_1,28080,7,Before Onboard,4_1_20
305_4_1,28080,0,After Onboard,4_1_20
119_1_1,28080,0,When Arrival,1_1_19
909_4_1,28080,131,Before Onboard,4_1_17
909_4_1,28080,0,After Onboard,4_1_17
206_2_1,28110,0,When Arrival,2_1_20
329_3_0,28110,0,When Arrival,3_0_14
103_1_1,28110,0,When Arrival,1_1_32
110_1_1,28110,23,Before Onboard,1_1_26
110_1_1,28110,0,After Onboard,1_1_26
303_3_1,28110,114,Before Onboard,3_1_20
303_3_1,28110,0,After Onboard,3_1_20
113_1_1,28110,16,Before Onboard,1_1_22
113_1_1,28110,0,After Onboard,1_1_22
111_1_0,28110,18,Before Onboard,1_0_26
111_1_0,28110,0,After Onboard,1_0_26
210_2_1,28110,0,When Arrival,2_1_23
101_1_1,28110,15,Before Onboard,1_1_34
101_1_1,28110,0,After Onboard,1_1_34
113_2_0,28110,11,Before Onboard,2_0_25
113_2_0,28110,0,After Onboard,2_0_25
116_1_0,28110,15,Before Onboard,1_0_22
116_1_0,28110,0,After Onboard,1_0_22
918_4_0,28110,0,When Arrival,4_0_21
325_3_1,28110,0,When Arrival,3_1_14
103_1_0,28110,20,Before Onboard,1_0_34
103_1_0,28110,0,After Onboard,1_0_34
105_1_0,28110,0,When Arrival,1_0_32
113_2_1,28110,6,Before Onboard,2_1_25
113_2_1,28110,0,After Onboard,2_1_25
108_4_0,28120,13,When Arrival,4_0_20
108_1_0,28140,12,Before Onboard,1_0_29
108_1_0,28140,0,After Onboard,1_0_29
113_1_0,28140,0,When Arrival,1_0_25
105_1_1,28140,34,Before Onboard,1_1_29
105_1_1,28140,0,After Onboard,1_1_29
922_4_0,28140,0,When Arrival,4_0_16
122_1_0,28140,72,Before Onboard,1_0_19
122_1_0,28140,0,After Onboard,1_0_19
108_1_1,28140,0,Before Onboard,1_1_27
108_1_1,28140,0,After Onboard,1_1_27
111_1_1,28140,0,When Arrival,1_1_25
925_4_0,28140,90,Before Onboard,4_0_15
925_4_0,28140,0,After Onboard,4_0_15
119_1_1,28140,25,Before Onboard,1_1_19
119_1_1,28140,0,After Onboard,1_1_19
921_4_1,28140,0,When Arrival,4_1_16
113_2_1,28140,5,When Arrival,2_1_19
922_4_1,28140,111,Before Onboard,4_1_15
922_4_1,28140,0,After Onboard,4_1_15
113_2_0,28140,5,When Arrival,2_0_19
110_1_0,28140,6,Before Onboard,1_0_27
110_1_0,28140,0,After Onboard,1_0_27
213_2_0,28140,28,Before Onboard,2_0_24
213_2_0,28140,0,After Onboard,2_0_24
108_4_0,28150,15,Before Onboard,4_0_23
108_4_0,28150,0,After Onboard,4_0_23
310_3_1,28155,0,When Arrival,3_1_22
206_2_1,28170,20,Before Onboard,2_1_20
206_2_1,28170,0,After Onboard,2_1_20
305_4_1,28170,0,When Arrival,4_1_21
325_3_1,28170,56,Before Onboard,3_1_14
325_3_1,28170,0,After Onboard,3_1_14
918_4_0,28170,16,Before Onboard,4_0_21
918_4_0,28170,0,After Onboard,4_0_21
105_1_0,28170,8,Before Onboard,1_0_32
105_1_0,28170,0,After Onboard,1_0_32
122_1_1,28170,0,When Arrival,1_1_18
329_3_0,28170,126,Before Onboard,3_0_14
329_3_0,28170,0,After Onboard,3_0_14
214_2_1,28170,0,When Arrival,2_1_18
216_2_0,28170,0,When Arrival,2_0_18
103_1_1,28170,8,Before Onboard,1_1_32
103_1_1,28170,0,After Onboard,1_1_32
125_1_0,28170,0,When Arrival,1_0_18
210_2_1,28170,50,Before Onboard,2_1_23
210_2_1,28170,0,After Onboard,2_1_23
108_4_0,28180,12,Before Onboard,4_0_20
108_4_0,28180,0,After Onboard,4_0_20
105_3_1,28185,4,Before Onboard,3_1_24
105_3_1,28185,0,After Onboard,3_1_24
310_3_0,28200,0,When Arrival,3_0_21
305_4_0,28200,28,When Arrival,4_0_17
125_1_1,28200,0,When Arrival,1_1_17
113_1_1,28200,30,When Arrival,1_1_23
316_3_1,28200,0,When Arrival,3_1_17
113_1_0,28200,42,Before Onboard,1_0_25
113_1_0,28200,0,After Onboard,1_0_25
101_1_1,28200,36,Before Onboard,1_1_37
101_1_1,28200,0,After Onboard,1_1_37
111_1_0,28200,0,When Arrival,1_0_27
113_2_1,28200,5,Before Onboard,2_1_19
113_2_1,28200,0,After Onboard,2_1_19
921_4_1,28200,31,Before Onboard,4_1_16
921_4_1,28200,0,After Onboard,4_1_16
108_4_1,28200,7,Before Onboard,4_1_22
108_4_1,28200,0,After Onboard,4_1_22
108_4_1,28200,0,When Arrival,4_1_17
101_1_0,28200,0,Before Onboard,1_0_37
101_1_0,28200,0,After Onboard,1_0_37
110_1_1,28200,0,When Arrival,1_1_27
321_3_0,28200,0,When Arrival,3_0_17
922_4_0,28200,15,Before Onboard,4_0_16
922_4_0,28200,0,After Onboard,4_0_16
128_1_0,28200,0,When Arrival,1_0_17
216_2_1,28200,0,When Arrival,2_1_17
204_2_1,28200,0,When Arrival,2_1_21
101_1_1,28200,0,When Arrival,1_1_35
111_1_1,28200,23,Before Onboard,1_1_25
111_1_1,28200,0,After Onboard,1_1_25
113_2_0,28200,5,Before Onboard,2_0_19
113_2_0,28200,0,After Onboard,2_0_19
116_1_0,28200,0,When Arrival,1_0_23
219_2_0,28200,0,When Arrival,2_0_17
310_3_1,28215,88,Before Onboard,3_1_22
310_3_1,28215,0,After Onboard,3_1_22
918_4_0,28220,0,When Arrival,4_0_22
122_1_1,28230,26,Before Onboard,1_1_18
122_1_1,28230,0,After Onboard,1_1_18
214_2_1,28230,60,Before Onboard,2_1_18
214_2_1,28230,0,After Onboard,2_1_18
216_2_0,28230,108,Before Onboard,2_0_18
216_2_0,28230,0,After Onboard,2_0_18
213_2_0,28230,0,When Arrival,2_0_25
108_4_0,28230,0,When Arrival,4_0_21
110_1_0,28230,0,When Arrival,1_0_28
108_1_0,28230,0,When Arrival,1_0_30
105_1_1,28230,0,When Arrival,1_1_30
125_1_0,28230,88,Before Onboard,1_0_18
125_1_0,28230,0,After Onboard,1_0_18
108_1_1,28230,0,When Arrival,1_1_28
305_4_1,28230,38,Before Onboard,4_1_21
305_4_1,28230,0,After Onboard,4_1_21
303_3_0,28245,0,When Arrival,3_0_22
913_4_0,28260,0,When Arrival,4_0_18
316_3_1,28260,76,Before Onboard,3_1_17
316_3_1,28260,0,After Onboard,3_1_17
310_3_0,28260,7,Before Onboard,3_0_21
310_3_0,28260,0,After Onboard,3_0_21
321_3_0,28260,64,Before Onboard,3_0_17
321_3_0,28260,0,After Onboard,3_0_17
925_4_1,28260,26,When Arrival,4_1_15
125_1_1,28260,5,Before Onboard,1_1_17
125_1_1,28260,0,After Onboard,1_1_17
105_3_0,28260,31,Before Onboard,3_0_23
105_3_0,28260,0,After Onboard,3_0_23
113_1_1,28260,39,Before Onboard,1_1_23
113_1_1,28260,0,After Onboard,1_1_23
105_3_1,28260,0,When Arrival,3_1_21
128_1_0,28260,96,Before Onboard,1_0_17
128_1_0,28260,0,After Onboard,1_0_17
926_4_0,28260,0,When Arrival,4_0_15
204_2_1,28260,101,Before Onboard,2_1_21
204_2_1,28260,0,After Onboard,2_1_21
305_4_0,28260,37,Before Onboard,4_0_17
305_4_0,28260,0,After Onboard,4_0_17
116_1_0,28260,39,Before Onboard,1_0_23
116_1_0,28260,0,After Onboard,1_0_23
113_2_0,28260,0,Before Onboard,2_0_26
113_2_0,28260,0,After Onboard,2_0_26
111_1_0,28260,10,Before Onboard,1_0_27
111_1_0,28260,0,After Onboard,1_0_27
216_2_1,28260,8,Before Onboard,2_1_17
