passenger_id,trajectory_type,trajectory_time,trajectory_platform
147515,Transfer,27150,305_3_0
147515,Boarding,27180,305_4_0
147515,Exit,28320,926_4_0
147524,Boarding,26130,303_3_0
147524,Transfer,27150,305_3_0
147524,Boarding,27180,305_4_0
147524,Exit,28320,926_4_0
214408,Boarding,27300,919_4_0
214408,Exit,28320,926_4_0
214412,Boarding,27300,919_4_0
214412,Exit,28320,926_4_0
221187,Boarding,27540,921_4_0
221187,Exit,28320,926_4_0
221189,Boarding,27540,921_4_0
221189,Exit,28320,926_4_0
227814,Boarding,27660,922_4_0
227814,Exit,28320,926_4_0
234462,Boarding,28140,925_4_0
234462,Exit,28320,926_4_0
234465,Boarding,28140,925_4_0
234465,Exit,28320,926_4_0
234467,Boarding,28140,925_4_0
234467,Exit,28320,926_4_0
41,Boarding,27960,101_1_1
41,Exit,28320,103_1_1
36501,Boarding,27660,111_1_0
36501,Transfer,27900,113_1_0
36501,Boarding,27960,113_2_1
36501,Exit,28320,210_2_1
117264,Boarding,26790,213_2_0
117264,Exit,28350,210_2_0
90177,Boarding,27330,204_2_0
90177,Exit,28350,210_2_0
90178,Boarding,27330,204_2_0
90178,Exit,28350,210_2_0
90183,Boarding,27330,204_2_0
90183,Exit,28350,210_2_0
96779,Boarding,27630,206_2_0
96779,Exit,28350,210_2_0
96774,Boarding,27630,206_2_0
96774,Exit,28350,210_2_0
96775,Boarding,27630,206_2_0
96775,Exit,28350,210_2_0
144126,Boarding,26580,303_3_0
144126,Transfer,28020,208_3_0
144126,Boarding,27990,208_2_0
144126,Exit,28350,210_2_0
150882,Boarding,27600,305_3_0
150882,Transfer,28020,208_3_0
150882,Boarding,27990,208_2_0
150882,Exit,28350,210_2_0
7548,Boarding,26910,103_1_0
7548,Exit,28350,113_1_0
34614,Boarding,28110,111_1_0
34614,Exit,28350,113_1_0
34621,Boarding,28110,111_1_0
34621,Exit,28350,113_1_0
7368,Boarding,27270,103_1_1
7368,Exit,28350,111_1_1
7925,Boarding,26160,103_1_0
7925,Exit,28380,119_1_0
14846,Boarding,26520,105_1_0
14846,Exit,28380,119_1_0
28145,Boarding,27240,110_1_0
28145,Exit,28380,119_1_0
28150,Boarding,27240,110_1_0
28150,Exit,28380,119_1_0
41755,Boarding,27600,113_1_0
41755,Exit,28380,119_1_0
41760,Boarding,27600,113_1_0
41760,Exit,28380,119_1_0
142659,Boarding,26130,303_3_0
142659,Transfer,27990,116_3_0
142659,Boarding,27960,116_1_0
142659,Exit,28380,119_1_0
155991,Boarding,26910,310_3_0
155991,Transfer,27990,116_3_0
155991,Boarding,27960,116_1_0
155991,Exit,28380,119_1_0
149411,Boarding,27150,305_3_0
149411,Transfer,27990,116_3_0
149411,Boarding,27960,116_1_0
149411,Exit,28380,119_1_0
88924,Boarding,26880,204_2_0
88924,Transfer,27540,208_2_0
88924,Boarding,27570,208_3_0
88924,Transfer,27990,116_3_0
88924,Boarding,27960,116_1_0
88924,Exit,28380,119_1_0
88921,Boarding,26880,204_2_0
88921,Transfer,27540,208_2_0
88921,Boarding,27570,208_3_0
88921,Transfer,27990,116_3_0
88921,Boarding,27960,116_1_0
88921,Exit,28380,119_1_0
88923,Boarding,26880,204_2_0
88923,Transfer,27540,208_2_0
88923,Boarding,27570,208_3_0
88923,Transfer,27990,116_3_0
88923,Boarding,27960,116_1_0
88923,Exit,28380,119_1_0
88920,Boarding,26880,204_2_0
88920,Transfer,27540,208_2_0
88920,Boarding,27570,208_3_0
88920,Transfer,27990,116_3_0
88920,Boarding,27960,116_1_0
88920,Exit,28380,119_1_0
95513,Boarding,27180,206_2_0
95513,Transfer,27540,208_2_0
95513,Boarding,27570,208_3_0
95513,Transfer,27990,116_3_0
95513,Boarding,27960,116_1_0
95513,Exit,28380,119_1_0
95518,Boarding,27180,206_2_0
95518,Transfer,27540,208_2_0
95518,Boarding,27570,208_3_0
95518,Transfer,27990,116_3_0
95518,Boarding,27960,116_1_0
95518,Exit,28380,119_1_0
48501,Boarding,27960,116_1_0
48501,Exit,28380,119_1_0
48503,Boarding,27960,116_1_0
48503,Exit,28380,119_1_0
48502,Boarding,27960,116_1_0
48502,Exit,28380,119_1_0
30036,Boarding,25740,110_1_0
30036,Transfer,26100,113_1_0
30036,Boarding,26160,113_2_0
30036,Exit,28380,214_2_0
36866,Boarding,25860,111_1_0
36866,Transfer,26100,113_1_0
36866,Boarding,26160,113_2_0
36866,Exit,28380,214_2_0
117462,Boarding,26340,213_2_0
117462,Exit,28380,214_2_0
97146,Boarding,27180,206_2_0
97146,Exit,28380,214_2_0
97145,Boarding,27180,206_2_0
97145,Exit,28380,214_2_0
97152,Boarding,27180,206_2_0
97152,Exit,28380,214_2_0
97150,Boarding,27180,206_2_0
97150,Exit,28380,214_2_0
97155,Boarding,27180,206_2_0
97155,Exit,28380,214_2_0
110696,Boarding,27900,210_2_0
110696,Exit,28380,214_2_0
110692,Boarding,27900,210_2_0
110692,Exit,28380,214_2_0
110691,Boarding,27900,210_2_0
110691,Exit,28380,214_2_0
110695,Boarding,27900,210_2_0
110695,Exit,28380,214_2_0
9875,Boarding,26760,103_1_0
9875,Transfer,28200,113_1_0
9875,Boarding,28200,113_2_0
9875,Exit,28380,214_2_0
206958,Boarding,26940,918_4_0
206958,Exit,28380,919_4_0
206962,Boarding,26940,918_4_0
206962,Exit,28380,919_4_0
12409,Boarding,26160,103_1_0
12409,Transfer,26940,108_1_0
12409,Boarding,27060,108_4_0
12409,Exit,28380,919_4_0
19102,Boarding,26520,105_1_0
19102,Transfer,26940,108_1_0
19102,Boarding,27060,108_4_0
19102,Exit,28380,919_4_0
19107,Boarding,26520,105_1_0
19107,Transfer,26940,108_1_0
19107,Boarding,27060,108_4_0
19107,Exit,28380,919_4_0
19105,Boarding,26520,105_1_0
19105,Transfer,26940,108_1_0
19105,Boarding,27060,108_4_0
19105,Exit,28380,919_4_0
19104,Boarding,26670,105_1_0
19104,Transfer,27090,108_1_0
19104,Boarding,27060,108_4_0
19104,Exit,28380,919_4_0
25786,Boarding,27060,108_4_0
25786,Exit,28380,919_4_0
200345,Boarding,27780,913_4_0
200345,Exit,28380,919_4_0
200346,Boarding,27780,913_4_0
200346,Exit,28380,919_4_0
146776,Boarding,27030,303_3_0
146776,Transfer,28050,305_3_0
146776,Boarding,28260,305_4_0
146776,Exit,28380,919_4_0
146778,Boarding,27030,303_3_0
146778,Transfer,28050,305_3_0
146778,Boarding,28260,305_4_0
146778,Exit,28380,919_4_0
153234,Boarding,26880,305_4_1
153234,Exit,28380,918_4_1
193460,Boarding,28080,909_4_1
193460,Exit,28380,918_4_1
193463,Boarding,28080,909_4_1
193463,Exit,28380,918_4_1
193457,Boarding,28080,909_4_1
193457,Exit,28380,918_4_1
193467,Boarding,28080,909_4_1
193467,Exit,28380,918_4_1
193470,Boarding,28080,909_4_1
193470,Exit,28380,918_4_1
193466,Boarding,28080,909_4_1
193466,Exit,28380,918_4_1
1099,Boarding,25800,101_1_1
1099,Exit,28380,116_1_1
1096,Boarding,25800,101_1_1
1096,Exit,28380,116_1_1
1102,Boarding,25800,101_1_1
1102,Exit,28380,116_1_1
27961,Boarding,27360,110_1_1
27961,Exit,28380,116_1_1
27963,Boarding,27360,110_1_1
27963,Exit,28380,116_1_1
116708,Boarding,27840,213_2_0
116708,Exit,28380,204_2_0
110526,Boarding,26520,210_2_1
110526,Exit,28380,213_2_1
110531,Boarding,26520,210_2_1
110531,Exit,28380,213_2_1
110527,Boarding,26520,210_2_1
110527,Exit,28380,213_2_1
96976,Boarding,27720,206_2_1
96976,Exit,28380,213_2_1
96982,Boarding,27720,206_2_1
96982,Exit,28380,213_2_1
3916,Boarding,27000,101_1_0
3916,Transfer,28140,108_1_0
3916,Boarding,28200,108_4_1
3916,Exit,28380,305_4_1
202026,Boarding,28280,918_4_0
202026,Exit,28400,108_4_0
165944,Boarding,25710,316_3_0
165944,Exit,28410,325_3_0
159135,Boarding,26010,310_3_0
159135,Exit,28410,325_3_0
199558,Boarding,25620,913_4_0
199558,Transfer,26100,305_4_0
199558,Boarding,26250,305_3_0
199558,Exit,28410,325_3_0
199557,Boarding,25620,913_4_0
199557,Transfer,26100,305_4_0
199557,Boarding,26250,305_3_0
199557,Exit,28410,325_3_0
199556,Boarding,25620,913_4_0
199556,Transfer,26100,305_4_0
199556,Boarding,26250,305_3_0
199556,Exit,28410,325_3_0
199561,Boarding,25620,913_4_0
199561,Transfer,26100,305_4_0
199561,Boarding,26250,305_3_0
199561,Exit,28410,325_3_0
91967,Boarding,25980,204_2_0
91967,Transfer,26640,208_2_0
91967,Boarding,26670,208_3_0
91967,Exit,28410,325_3_0
91971,Boarding,25980,204_2_0
91971,Transfer,26640,208_2_0
91971,Boarding,26670,208_3_0
91971,Exit,28410,325_3_0
91963,Boarding,25980,204_2_0
91963,Transfer,26640,208_2_0
91963,Boarding,26670,208_3_0
91963,Exit,28410,325_3_0
91969,Boarding,25980,204_2_0
91969,Transfer,26640,208_2_0
91969,Boarding,26670,208_3_0
91969,Exit,28410,325_3_0
98679,Boarding,26280,206_2_0
98679,Transfer,26640,208_2_0
98679,Boarding,26670,208_3_0
98679,Exit,28410,325_3_0
98687,Boarding,26280,206_2_0
98687,Transfer,26640,208_2_0
98687,Boarding,26670,208_3_0
98687,Exit,28410,325_3_0
98682,Boarding,26280,206_2_0
98682,Transfer,26640,208_2_0
98682,Boarding,26670,208_3_0
98682,Exit,28410,325_3_0
98683,Boarding,26280,206_2_0
98683,Transfer,26640,208_2_0
98683,Boarding,26670,208_3_0
98683,Exit,28410,325_3_0
18183,Boarding,25410,105_1_0
18183,Transfer,26850,116_1_0
18183,Boarding,27090,116_3_0
18183,Exit,28410,325_3_0
18185,Boarding,25410,105_1_0
18185,Transfer,26850,116_1_0
18185,Boarding,27090,116_3_0
18185,Exit,28410,325_3_0
24837,Boarding,25830,108_1_0
24837,Transfer,26850,116_1_0
24837,Boarding,27090,116_3_0
24837,Exit,28410,325_3_0
24841,Boarding,25830,108_1_0
24841,Transfer,26850,116_1_0
24841,Boarding,27090,116_3_0
24841,Exit,28410,325_3_0
38384,Boarding,26250,111_1_0
38384,Transfer,26850,116_1_0
38384,Boarding,27090,116_3_0
38384,Exit,28410,325_3_0
172550,Boarding,27810,321_3_0
172550,Exit,28410,325_3_0
7370,Boarding,27210,103_1_0
7370,Exit,28410,111_1_0
14261,Boarding,27570,105_1_0
14261,Exit,28410,111_1_0
578,Boarding,26850,101_1_1
578,Exit,28410,110_1_1
7549,Boarding,26970,103_1_1
7549,Exit,28410,113_1_1
14446,Boarding,27390,105_1_1
14446,Exit,28410,113_1_1
34623,Boarding,28050,111_1_1
34623,Exit,28410,113_1_1
34625,Boarding,28050,111_1_1
34625,Exit,28410,113_1_1
158973,Boarding,25290,310_3_1
158973,Exit,28410,321_3_1
152340,Boarding,25710,305_3_1
152340,Exit,28410,321_3_1
152341,Boarding,25710,305_3_1
152341,Exit,28410,321_3_1
17990,Boarding,26070,105_3_1
17990,Exit,28410,321_3_1
17987,Boarding,26070,105_3_1
17987,Exit,28410,321_3_1
145632,Boarding,26310,303_3_1
145632,Exit,28410,321_3_1
105291,Boarding,26610,208_3_1
105291,Exit,28410,321_3_1
105292,Boarding,26610,208_3_1
105292,Exit,28410,321_3_1
165769,Boarding,27810,316_3_1
165769,Exit,28410,321_3_1
150705,Boarding,27510,305_3_1
150705,Exit,28410,208_3_1
143963,Boarding,28110,303_3_1
143963,Exit,28410,208_3_1
143965,Boarding,28110,303_3_1
143965,Exit,28410,208_3_1
1110,Boarding,26250,101_1_0
1110,Exit,28410,116_1_0
27967,Boarding,27690,110_1_0
27967,Exit,28410,116_1_0
41571,Boarding,28050,113_1_0
41571,Exit,28410,116_1_0
159689,Boarding,27090,310_3_1
159689,Transfer,27510,305_3_1
159689,Boarding,27930,305_4_1
159689,Exit,28410,913_4_1
146411,Boarding,26580,303_3_0
146411,Transfer,27600,305_3_0
146411,Boarding,27930,305_4_1
146411,Exit,28410,913_4_1
146412,Boarding,26580,303_3_0
146412,Transfer,27600,305_3_0
146412,Boarding,27930,305_4_1
146412,Exit,28410,913_4_1
117081,Boarding,27240,213_2_0
117081,Exit,28440,208_2_0
89997,Boarding,27780,204_2_0
89997,Exit,28440,208_2_0
90000,Boarding,27780,204_2_0
90000,Exit,28440,208_2_0
89994,Boarding,27780,204_2_0
89994,Exit,28440,208_2_0
90005,Boarding,27780,204_2_0
90005,Exit,28440,208_2_0
96605,Boarding,28080,206_2_0
96605,Exit,28440,208_2_0
96607,Boarding,28080,206_2_0
96607,Exit,28440,208_2_0
155793,Boarding,26640,310_3_1
155793,Exit,28440,116_3_1
155790,Boarding,26640,310_3_1
155790,Exit,28440,116_3_1
149195,Boarding,27060,305_3_1
149195,Exit,28440,116_3_1
142476,Boarding,27660,303_3_1
142476,Exit,28440,116_3_1
102088,Boarding,27960,208_3_1
102088,Exit,28440,116_3_1
102087,Boarding,27960,208_3_1
102087,Exit,28440,116_3_1
102089,Boarding,27960,208_3_1
102089,Exit,28440,116_3_1
102085,Boarding,27960,208_3_1
102085,Exit,28440,116_3_1
102094,Boarding,27960,208_3_1
102094,Exit,28440,116_3_1
580,Boarding,27000,101_1_0
580,Exit,28440,110_1_0
582,Boarding,27000,101_1_0
582,Exit,28440,110_1_0
7197,Boarding,27360,103_1_0
7197,Exit,28440,110_1_0
142468,Boarding,26580,303_3_0
142468,Exit,28440,116_3_0
142471,Boarding,26580,303_3_0
142471,Exit,28440,116_3_0
142473,Boarding,26580,303_3_0
142473,Exit,28440,116_3_0
142470,Boarding,26580,303_3_0
142470,Exit,28440,116_3_0
162490,Boarding,27060,316_3_0
162490,Exit,28440,116_3_0
155795,Boarding,27360,310_3_0
155795,Exit,28440,116_3_0
155797,Boarding,27360,310_3_0
155797,Exit,28440,116_3_0
155798,Boarding,27360,310_3_0
155798,Exit,28440,116_3_0
88736,Boarding,27330,204_2_0
88736,Transfer,27990,208_2_0
88736,Boarding,28020,208_3_0
88736,Exit,28440,116_3_0
88737,Boarding,27330,204_2_0
88737,Transfer,27990,208_2_0
88737,Boarding,28020,208_3_0
88737,Exit,28440,116_3_0
88733,Boarding,27330,204_2_0
88733,Transfer,27990,208_2_0
88733,Boarding,28020,208_3_0
88733,Exit,28440,116_3_0
95325,Boarding,27630,206_2_0
95325,Transfer,27990,208_2_0
95325,Boarding,28020,208_3_0
95325,Exit,28440,116_3_0
95326,Boarding,27630,206_2_0
95326,Transfer,27990,208_2_0
95326,Boarding,28020,208_3_0
95326,Exit,28440,116_3_0
95331,Boarding,27630,206_2_0
95331,Transfer,27990,208_2_0
95331,Boarding,28020,208_3_0
95331,Exit,28440,116_3_0
95327,Boarding,27630,206_2_0
95327,Transfer,27990,208_2_0
95327,Boarding,28020,208_3_0
95327,Exit,28440,116_3_0
13875,Boarding,28020,105_1_0
13875,Exit,28440,108_1_0
9285,Boarding,26160,103_1_0
9285,Transfer,26520,105_1_0
9285,Boarding,26610,105_3_0
9285,Exit,28470,208_3_0
143958,Boarding,27030,303_3_0
143958,Exit,28470,208_3_0
164142,Boarding,27510,316_3_0
164142,Exit,28470,208_3_0
157268,Boarding,27810,310_3_0
157268,Exit,28470,208_3_0
157271,Boarding,27810,310_3_0
157271,Exit,28470,208_3_0
197530,Boarding,27240,913_4_0
197530,Transfer,27720,305_4_0
197530,Boarding,28050,305_3_0
197530,Exit,28470,208_3_0
197539,Boarding,27240,913_4_0
197539,Transfer,27720,305_4_0
197539,Boarding,28050,305_3_0
197539,Exit,28470,208_3_0
197538,Boarding,27240,913_4_0
197538,Transfer,27720,305_4_0
197538,Boarding,28050,305_3_0
197538,Exit,28470,208_3_0
2791,Boarding,26250,101_1_0
2791,Transfer,28050,113_1_0
2791,Boarding,28110,113_2_1
2791,Exit,28470,210_2_1
9475,Boarding,26610,103_1_0
9475,Transfer,28050,113_1_0
9475,Boarding,28110,113_2_1
9475,Exit,28470,210_2_1
22994,Boarding,27390,108_1_0
22994,Transfer,28050,113_1_0
22994,Boarding,28110,113_2_1
22994,Exit,28470,210_2_1
36498,Boarding,27810,111_1_0
36498,Transfer,28050,113_1_0
36498,Boarding,28110,113_2_1
36498,Exit,28470,210_2_1
227,Boarding,27750,101_1_0
227,Exit,28470,105_1_0
34626,Boarding,28260,111_1_0
34626,Exit,28500,113_1_0
145069,Boarding,27480,303_3_0
145069,Exit,28500,305_3_0
145071,Boarding,27480,303_3_0
145071,Exit,28500,305_3_0
746,Boarding,26700,101_1_1
746,Exit,28500,111_1_1
749,Boarding,26700,101_1_1
749,Exit,28500,111_1_1
14256,Boarding,27840,105_1_1
14256,Exit,28500,111_1_1
14260,Boarding,27840,105_1_1
14260,Exit,28500,111_1_1
27605,Boarding,28260,110_1_1
27605,Exit,28500,111_1_1
21712,Boarding,26610,108_1_0
21712,Exit,28530,122_1_0
35150,Boarding,27030,111_1_0
35150,Exit,28530,122_1_0
109236,Boarding,27000,210_2_0
109236,Transfer,27300,113_2_0
109236,Boarding,27270,113_1_0
109236,Exit,28530,122_1_0
142844,Boarding,25680,303_3_0
142844,Transfer,27540,116_3_0
142844,Boarding,27630,116_1_0
142844,Exit,28530,122_1_0
89094,Boarding,26430,204_2_0
89094,Transfer,27090,208_2_0
89094,Boarding,27120,208_3_0
89094,Transfer,27540,116_3_0
89094,Boarding,27630,116_1_0
89094,Exit,28530,122_1_0
89096,Boarding,26430,204_2_0
89096,Transfer,27090,208_2_0
89096,Boarding,27120,208_3_0
89096,Transfer,27540,116_3_0
89096,Boarding,27630,116_1_0
89096,Exit,28530,122_1_0
95679,Boarding,26730,206_2_0
95679,Transfer,27090,208_2_0
95679,Boarding,27120,208_3_0
95679,Transfer,27540,116_3_0
95679,Boarding,27630,116_1_0
95679,Exit,28530,122_1_0
95680,Boarding,26730,206_2_0
95680,Transfer,27090,208_2_0
95680,Boarding,27120,208_3_0
95680,Transfer,27540,116_3_0
95680,Boarding,27630,116_1_0
95680,Exit,28530,122_1_0
95678,Boarding,26730,206_2_0
95678,Transfer,27090,208_2_0
95678,Boarding,27120,208_3_0
95678,Transfer,27540,116_3_0
95678,Boarding,27630,116_1_0
95678,Exit,28530,122_1_0
48727,Boarding,27630,116_1_0
48727,Exit,28530,122_1_0
48728,Boarding,27630,116_1_0
48728,Exit,28530,122_1_0
55289,Boarding,28050,119_1_0
55289,Exit,28530,122_1_0
55300,Boarding,28050,119_1_0
55300,Exit,28530,122_1_0
55292,Boarding,28050,119_1_0
55292,Exit,28530,122_1_0
36294,Boarding,26250,111_1_0
36294,Transfer,26490,113_1_0
36294,Boarding,26610,113_2_1
36294,Exit,28530,208_2_1
110357,Boarding,26970,210_2_1
110357,Exit,28530,208_2_1
83327,Boarding,27510,202_2_1
83327,Exit,28530,208_2_1
83328,Boarding,27510,202_2_1
83328,Exit,28530,208_2_1
89995,Boarding,27810,204_2_1
89995,Exit,28530,208_2_1
24147,Boarding,28350,108_4_1
24147,Exit,28530,305_4_1
7929,Boarding,26310,103_1_0
7929,Exit,28530,119_1_0
7935,Boarding,26310,103_1_0
7935,Exit,28530,119_1_0
21529,Boarding,27090,108_1_0
21529,Exit,28530,119_1_0
109055,Boarding,27450,210_2_0
109055,Transfer,27750,113_2_0
109055,Boarding,27750,113_1_0
109055,Exit,28530,119_1_0
48510,Boarding,28110,116_1_0
48510,Exit,28530,119_1_0
7936,Boarding,26190,103_1_1
7936,Exit,28530,119_1_1
21524,Boarding,26910,108_1_1
21524,Exit,28530,119_1_1
34970,Boarding,27270,111_1_1
34970,Exit,28530,119_1_1
34971,Boarding,27270,111_1_1
34971,Exit,28530,119_1_1
48506,Boarding,28050,116_1_1
48506,Exit,28530,119_1_1
1104,Boarding,25950,101_1_1
1104,Exit,28530,116_1_1
1097,Boarding,25950,101_1_1
1097,Exit,28530,116_1_1
7740,Boarding,26670,103_1_1
7740,Exit,28530,116_1_1
27962,Boarding,27510,110_1_1
27962,Exit,28530,116_1_1
41570,Boarding,28110,113_1_1
41570,Exit,28530,116_1_1
41575,Boarding,28110,113_1_1
41575,Exit,28530,116_1_1
923,Boarding,26400,101_1_1
923,Exit,28560,113_1_1
7550,Boarding,27120,103_1_1
7550,Exit,28560,113_1_1
27783,Boarding,27960,110_1_1
27783,Exit,28560,113_1_1
34617,Boarding,28200,111_1_1
34617,Exit,28560,113_1_1
34622,Boarding,28200,111_1_1
34622,Exit,28560,113_1_1
34615,Boarding,28200,111_1_1
34615,Exit,28560,113_1_1
14651,Boarding,27120,105_1_0
14651,Exit,28560,116_1_0
108885,Boarding,27900,210_2_0
108885,Transfer,28200,113_2_0
108885,Boarding,28200,113_1_0
108885,Exit,28560,116_1_0
108880,Boarding,27900,210_2_0
108880,Transfer,28200,113_2_0
108880,Boarding,28200,113_1_0
108880,Exit,28560,116_1_0
108882,Boarding,27900,210_2_0
108882,Transfer,28200,113_2_0
108882,Boarding,28200,113_1_0
108882,Exit,28560,116_1_0
108881,Boarding,27900,210_2_0
108881,Transfer,28200,113_2_0
108881,Boarding,28200,113_1_0
108881,Exit,28560,116_1_0
41572,Boarding,28200,113_1_0
41572,Exit,28560,116_1_0
28944,Boarding,27240,110_1_0
28944,Transfer,27600,113_1_0
28944,Boarding,27660,113_2_1
28944,Exit,28560,202_2_1
28949,Boarding,27240,110_1_0
28949,Transfer,27600,113_1_0
28949,Boarding,27660,113_2_1
28949,Exit,28560,202_2_1
35736,Boarding,27360,111_1_0
35736,Transfer,27600,113_1_0
35736,Boarding,27660,113_2_1
35736,Exit,28560,202_2_1
109813,Boarding,28020,210_2_1
109813,Exit,28560,202_2_1
109812,Boarding,28020,210_2_1
109812,Exit,28560,202_2_1
109811,Boarding,28020,210_2_1
109811,Exit,28560,202_2_1
18755,Boarding,27420,105_1_0
18755,Transfer,27840,108_1_0
18755,Boarding,27900,108_4_1
18755,Exit,28560,913_4_1
146407,Boarding,27030,303_3_0
146407,Transfer,28050,305_3_0
146407,Boarding,28080,305_4_1
146407,Exit,28560,913_4_1
146409,Boarding,27030,303_3_0
146409,Transfer,28050,305_3_0
146409,Boarding,28080,305_4_1
146409,Exit,28560,913_4_1
146410,Boarding,27030,303_3_0
146410,Transfer,28050,305_3_0
146410,Boarding,28080,305_4_1
146410,Exit,28560,913_4_1
14074,Boarding,28140,105_1_1
14074,Exit,28560,110_1_1
14073,Boarding,28140,105_1_1
14073,Exit,28560,110_1_1
158442,Boarding,27540,310_3_1
158442,Exit,28560,303_3_1
158441,Boarding,27540,310_3_1
158441,Exit,28560,303_3_1
158440,Boarding,27540,310_3_1
158440,Exit,28560,303_3_1
198651,Boarding,27240,913_4_0
198651,Transfer,27720,305_4_0
198651,Boarding,27960,305_3_1
198651,Exit,28560,303_3_1
198656,Boarding,27240,913_4_0
198656,Transfer,27720,305_4_0
198656,Boarding,27960,305_3_1
198656,Exit,28560,303_3_1
198658,Boarding,27240,913_4_0
198658,Transfer,27720,305_4_0
198658,Boarding,27960,305_3_1
198658,Exit,28560,303_3_1
583,Boarding,27150,101_1_0
583,Exit,28590,110_1_0
412,Boarding,27450,101_1_0
412,Exit,28590,108_1_0
16551,Boarding,27270,105_1_0
16551,Transfer,28350,113_1_0
16551,Boarding,28410,113_2_0
16551,Exit,28590,213_2_0
207150,Boarding,26940,918_4_0
207150,Exit,28620,921_4_0
12566,Boarding,26160,103_1_0
12566,Transfer,26940,108_1_0
12566,Boarding,27060,108_4_0
12566,Exit,28620,921_4_0
19291,Boarding,26520,105_1_0
19291,Transfer,26940,108_1_0
19291,Boarding,27060,108_4_0
19291,Exit,28620,921_4_0
19295,Boarding,26520,105_1_0
19295,Transfer,26940,108_1_0
19295,Boarding,27060,108_4_0
19295,Exit,28620,921_4_0
19294,Boarding,26520,105_1_0
19294,Transfer,26940,108_1_0
19294,Boarding,27060,108_4_0
19294,Exit,28620,921_4_0
12568,Boarding,26310,103_1_0
12568,Transfer,27090,108_1_0
12568,Boarding,27060,108_4_0
12568,Exit,28620,921_4_0
19292,Boarding,26670,105_1_0
19292,Transfer,27090,108_1_0
19292,Boarding,27060,108_4_0
19292,Exit,28620,921_4_0
19289,Boarding,26670,105_1_0
19289,Transfer,27090,108_1_0
19289,Boarding,27060,108_4_0
19289,Exit,28620,921_4_0
19290,Boarding,26670,105_1_0
19290,Transfer,27090,108_1_0
19290,Boarding,27060,108_4_0
19290,Exit,28620,921_4_0
200530,Boarding,27780,913_4_0
200530,Exit,28620,921_4_0
200529,Boarding,27780,913_4_0
200529,Exit,28620,921_4_0
200525,Boarding,27780,913_4_0
200525,Exit,28620,921_4_0
146961,Boarding,27030,303_3_0
146961,Transfer,28050,305_3_0
146961,Boarding,28260,305_4_0
146961,Exit,28620,921_4_0
146956,Boarding,27030,303_3_0
146956,Transfer,28050,305_3_0
146956,Boarding,28260,305_4_0
146956,Exit,28620,921_4_0
146967,Boarding,27030,303_3_0
146967,Transfer,28050,305_3_0
146967,Boarding,28260,305_4_0
146967,Exit,28620,921_4_0
153612,Boarding,28260,305_4_0
153612,Exit,28620,921_4_0
213860,Boarding,28380,919_4_0
213860,Exit,28620,921_4_0
213862,Boarding,28380,919_4_0
213862,Exit,28620,921_4_0
6828,Boarding,28260,103_1_0
6828,Exit,28620,105_1_0
6831,Boarding,28260,103_1_0
6831,Exit,28620,105_1_0
26518,Boarding,25620,108_4_1
26518,Exit,28620,926_4_1
201074,Boarding,26280,913_4_1
201074,Exit,28620,926_4_1
201078,Boarding,26280,913_4_1
201078,Exit,28620,926_4_1
194376,Boarding,27000,909_4_1
194376,Exit,28620,926_4_1
194372,Boarding,27000,909_4_1
194372,Exit,28620,926_4_1
194375,Boarding,27000,909_4_1
194375,Exit,28620,926_4_1
194371,Boarding,27000,909_4_1
194371,Exit,28620,926_4_1
194378,Boarding,27000,909_4_1
194378,Exit,28620,926_4_1
207691,Boarding,27300,918_4_1
207691,Exit,28620,926_4_1
214413,Boarding,27540,919_4_1
214413,Exit,28620,926_4_1
214409,Boarding,27540,919_4_1
214409,Exit,28620,926_4_1
221188,Boarding,27660,921_4_1
221188,Exit,28620,926_4_1
227818,Boarding,28140,922_4_1
227818,Exit,28620,926_4_1
227822,Boarding,28140,922_4_1
227822,Exit,28620,926_4_1
227820,Boarding,28140,922_4_1
227820,Exit,28620,926_4_1
227827,Boarding,28140,922_4_1
227827,Exit,28620,926_4_1
227831,Boarding,28140,922_4_1
227831,Exit,28620,926_4_1
227823,Boarding,28140,922_4_1
227823,Exit,28620,926_4_1
202025,Boarding,28500,918_4_0
202025,Exit,28620,108_4_0
1486,Boarding,25440,101_1_1
1486,Exit,28620,122_1_1
8139,Boarding,25800,103_1_1
8139,Exit,28620,122_1_1
8134,Boarding,25800,103_1_1
8134,Exit,28620,122_1_1
21707,Boarding,26520,108_1_1
21707,Exit,28620,122_1_1
21711,Boarding,26520,108_1_1
21711,Exit,28620,122_1_1
21713,Boarding,26520,108_1_1
21713,Exit,28620,122_1_1
21709,Boarding,26520,108_1_1
21709,Exit,28620,122_1_1
28336,Boarding,26640,110_1_1
28336,Exit,28620,122_1_1
55295,Boarding,28140,119_1_1
55295,Exit,28620,122_1_1
15178,Boarding,25800,105_1_0
15178,Exit,28620,125_1_0
21884,Boarding,26220,108_1_0
21884,Exit,28620,125_1_0
35326,Boarding,26640,111_1_0
35326,Exit,28620,125_1_0
35330,Boarding,26640,111_1_0
35330,Exit,28620,125_1_0
143010,Boarding,25230,303_3_0
143010,Transfer,27090,116_3_0
143010,Boarding,27240,116_1_0
143010,Exit,28620,125_1_0
156334,Boarding,26010,310_3_0
156334,Transfer,27090,116_3_0
156334,Boarding,27240,116_1_0
156334,Exit,28620,125_1_0
156332,Boarding,26010,310_3_0
156332,Transfer,27090,116_3_0
