passenger_id,boarding_platform,left_behind_times
174236,321_3_1,0
172909,321_3_1,0
169411,321_3_1,0
168880,321_3_1,0
177519,325_3_0,0
179562,325_3_0,0
176785,325_3_0,0
177521,325_3_0,0
180700,325_3_0,0
178810,325_3_0,0
30990,116_3_1,0
51115,116_3_1,0
53660,116_3_1,0
39324,111_1_1,0
34406,111_1_1,0
35716,111_1_1,0
34782,111_1_1,0
35917,111_1_1,0
35715,111_1_1,0
36289,111_1_1,0
39325,111_1_1,0
34956,111_1_1,0
38748,111_1_1,0
34012,111_1_1,0
40234,111_1_1,0
37054,111_1_1,0
38749,111_1_1,0
38008,111_1_1,0
54550,119_1_0,0
54899,119_1_0,0
54731,119_1_0,0
55077,119_1_0,0
58448,119_1_0,0
55447,119_1_0,0
57888,119_1_0,0
154698,310_3_1,0
160243,310_3_1,0
158221,310_3_1,0
159129,310_3_1,0
156885,310_3_1,0
154700,310_3_1,0
155059,310_3_1,0
159317,310_3_1,0
31426,116_3_0,0
38003,116_3_0,0
38006,116_3_0,0
100937,208_2_0,0
204718,918_4_0,0
202007,918_4_0,0
202549,918_4_0,0
202914,918_4_0,0
204024,918_4_0,0
207672,918_4_0,0
202913,918_4_0,0
201447,918_4_0,0
205825,918_4_0,0
202008,918_4_0,0
206191,918_4_0,0
30991,110_1_0,0
33230,110_1_0,0
27040,110_1_0,0
30416,110_1_0,0
28741,110_1_0,0
31968,110_1_0,0
33419,110_1_0,0
28743,110_1_0,0
91794,208_3_0,0
89246,208_3_0,0
89424,208_3_0,0
91960,208_3_0,0
98305,208_3_0,0
95672,208_3_0,0
98111,208_3_0,0
26303,108_1_1,0
24656,108_1_1,0
21512,108_1_1,0
20938,108_1_1,0
23558,108_1_1,0
24312,108_1_1,0
23168,108_1_1,0
26510,108_1_1,0
26307,108_1_1,0
196975,305_3_0,0
199757,305_3_0,0
199014,305_3_0,0
197346,305_3_0,0
149402,305_3_0,0
152519,305_3_0,0
148067,305_3_0,0
151963,305_3_0,0
99969,206_2_0,0
95122,206_2_0,0
98861,206_2_0,0
100150,206_2_0,0
99393,206_2_0,0
96962,206_2_0,0
97350,206_2_0,0
95502,206_2_0,0
96963,206_2_0,0
94048,206_2_0,0
97552,206_2_0,0
99395,206_2_0,0
61899,122_1_0,0
66961,122_1_0,0
66394,122_1_0,0
62453,122_1_0,0
63548,122_1_0,0
61525,122_1_0,0
61139,122_1_0,0
67136,122_1_0,0
65825,122_1_0,0
60746,122_1_0,0
63360,122_1_0,0
63550,122_1_0,0
63921,122_1_0,0
60950,122_1_0,0
63362,122_1_0,0
66045,122_1_0,0
62641,122_1_0,0
64871,122_1_0,0
66214,122_1_0,0
221172,921_4_0,0
219433,921_4_0,0
216750,921_4_0,0
218254,921_4_0,0
215477,921_4_0,0
215476,921_4_0,0
214916,921_4_0,0
215475,921_4_0,0
218656,921_4_0,0
215480,921_4_0,0
216567,921_4_0,0
218255,921_4_0,0
216034,921_4_0,0
11010,103_1_1,0
11210,103_1_1,0
10261,103_1_1,0
12562,103_1_1,0
8715,103_1_1,0
6624,103_1_1,0
11213,103_1_1,0
12401,103_1_1,0
7917,103_1_1,0
10614,103_1_1,0
239544,926_4_1,0
239911,926_4_1,0
239545,926_4_1,0
240477,926_4_1,0
239367,926_4_1,0
238183,926_4_1,0
235767,926_4_1,0
240098,926_4_1,0
238386,926_4_1,0
237962,926_4_1,0
235768,926_4_1,0
237201,926_4_1,0
237399,926_4_1,0
245685,928_4_0,0
245131,928_4_0,0
245684,928_4_0,0
242735,928_4_0,0
247904,928_4_0,0
242359,928_4_0,0
245310,928_4_0,0
246613,928_4_0,0
241852,928_4_0,0
246236,928_4_0,0
247344,928_4_0,0
242916,928_4_0,0
242918,928_4_0,0
243464,928_4_0,0
244047,928_4_0,0
14836,105_1_0,0
17984,105_1_0,0
18741,105_1_0,0
18916,105_1_0,0
14435,105_1_0,0
15945,105_1_0,0
59643,119_1_1,0
56172,119_1_1,0
208379,919_4_1,0
213419,919_4_1,0
209853,919_4_1,0
208579,919_4_1,0
211880,919_4_1,0
209854,919_4_1,0
212432,919_4_1,0
210425,919_4_1,0
211714,919_4_1,0
211175,919_4_1,0
208383,919_4_1,0
211881,919_4_1,0
193830,909_4_1,0
189184,909_4_1,0
190830,909_4_1,0
189562,909_4_1,0
192695,909_4_1,0
193257,909_4_1,0
189927,909_4_1,0
194012,909_4_1,0
190446,909_4_1,0
194178,909_4_1,0
189750,909_4_1,0
192485,909_4_1,0
191782,909_4_1,0
194361,909_4_1,0
190831,909_4_1,0
192696,909_4_1,0
189185,909_4_1,0
193625,909_4_1,0
191580,909_4_1,0
150506,208_2_1,0
104914,208_2_1,0
101496,208_2_1,0
101497,208_2_1,0
141163,303_3_1,0
144309,303_3_1,0
144491,303_3_1,0
145219,303_3_1,0
141667,303_3_1,0
143564,303_3_1,0
15750,105_1_1,0
17807,105_1_1,0
5536,101_1_1,0
3901,101_1_1,0
567,101_1_1,0
3133,101_1_1,0
6421,101_1_1,0
2385,101_1_1,0
2778,101_1_1,0
1481,101_1_1,0
3315,101_1_1,0
4091,101_1_1,0
2779,101_1_1,0
1479,101_1_1,0
570,101_1_1,0
2780,101_1_1,0
3314,101_1_1,0
26509,108_1_0,0
24311,108_1_0,0
23166,108_1_0,0
21136,108_1_0,0
21873,108_1_0,0
21320,108_1_0,0
20368,108_1_0,0
120230,213_2_0,0
118795,213_2_0,0
116494,213_2_0,0
119872,213_2_0,0
115253,213_2_0,0
119333,213_2_0,0
226684,922_4_1,0
225236,922_4_1,0
226332,922_4_1,0
224523,922_4_1,0
222278,922_4_1,0
227232,922_4_1,0
222094,922_4_1,0
225992,922_4_1,0
227997,922_4_1,0
221897,922_4_1,0
225048,922_4_1,0
226485,922_4_1,0
222825,922_4_1,0
222827,922_4_1,0
225239,922_4_1,0
225237,922_4_1,0
225612,922_4_1,0
226487,922_4_1,0
234622,925_4_0,0
230228,925_4_0,0
231680,925_4_0,0
233182,925_4_0,0
233366,925_4_0,0
233004,925_4_0,0
229257,925_4_0,0
228699,925_4_0,0
233907,925_4_0,0
228529,925_4_0,0
230746,925_4_0,0
230052,925_4_0,0
228365,925_4_0,0
229848,925_4_0,0
228886,925_4_0,0
40233,111_1_0,0
34194,111_1_0,0
39688,111_1_0,0
36860,111_1_0,0
18915,108_4_0,0
24480,108_4_0,0
30237,110_1_1,0
27946,110_1_1,0
27591,110_1_1,0
27234,110_1_1,0
27233,110_1_1,0
97352,206_2_1,0
95866,206_2_1,0
184151,329_3_0,0
181972,329_3_0,0
182535,329_3_0,0
185654,329_3_0,0
186389,329_3_0,0
186223,329_3_0,0
186958,329_3_0,0
187834,329_3_0,0
183979,329_3_0,0
187311,329_3_0,0
185300,329_3_0,0
187312,329_3_0,0
187835,329_3_0,0
186575,329_3_0,0
182730,329_3_0,0
181974,329_3_0,0
186961,329_3_0,0
186224,329_3_0,0
184526,329_3_0,0
64100,122_1_1,0
71148,125_1_0,0
68320,125_1_0,0
73522,125_1_0,0
69781,125_1_0,0
70964,125_1_0,0
73922,125_1_0,0
71516,125_1_0,0
71314,125_1_0,0
71517,125_1_0,0
73165,125_1_0,0
68322,125_1_0,0
73164,125_1_0,0
67518,125_1_0,0
174652,325_3_1,0
179767,325_3_1,0
175019,325_3_1,0
176787,325_3_1,0
176212,325_3_1,0
176980,325_3_1,0
176619,325_3_1,0
177692,325_3_1,0
175650,325_3_1,0
178287,325_3_1,0
179187,325_3_1,0
177161,325_3_1,0
174653,325_3_1,0
177886,325_3_1,0
41551,113_2_1,0
41163,113_2_1,0
42332,113_2_1,0
44383,113_2_1,0
42130,113_2_1,0
40825,113_2_1,0
45837,113_2_1,0
220420,921_4_1,0
215827,921_4_1,0
215294,921_4_1,0
215478,921_4_1,0
70559,125_1_1,0
67909,125_1_1,0
71889,125_1_1,0
75396,128_1_0,0
74613,128_1_0,0
76696,128_1_0,0
75007,128_1_0,0
75006,128_1_0,0
79688,128_1_0,0
76506,128_1_0,0
79874,128_1_0,0
76695,128_1_0,0
79689,128_1_0,0
74611,128_1_0,0
227609,922_4_0,0
225793,922_4_0,0
227233,922_4_0,0
93674,204_2_0,0
87603,204_2_0,0
91961,204_2_0,0
87768,204_2_0,0
87427,204_2_0,0
92901,204_2_0,0
88717,204_2_0,0
91457,204_2_0,0
88718,204_2_0,0
89798,204_2_0,0
90534,204_2_0,0
90896,204_2_0,0
89084,204_2_0,0
90166,204_2_0,0
90165,204_2_0,0
88912,204_2_0,0
91256,204_2_0,0
88348,204_2_0,0
125019,214_2_1,0
121011,214_2_1,0
125578,214_2_1,0
124305,214_2_1,0
122307,214_2_1,0
121013,214_2_1,0
125020,214_2_1,0
126091,214_2_1,0
124126,214_2_1,0
124125,214_2_1,0
126874,214_2_1,0
123043,214_2_1,0
127266,214_2_1,0
123578,214_2_1,0
121012,214_2_1,0
121748,214_2_1,0
123577,214_2_1,0
129152,216_2_0,0
129906,216_2_0,0
131022,216_2_0,0
129905,216_2_0,0
130831,216_2_0,0
128030,216_2_0,0
128958,216_2_0,0
128028,216_2_0,0
131759,216_2_0,0
128029,216_2_0,0
128957,216_2_0,0
131575,216_2_0,0
128395,216_2_0,0
128579,216_2_0,0
132861,216_2_0,0
89425,204_2_1,0
173676,321_3_0,0
169599,321_3_0,0
173098,321_3_0,0
168505,321_3_0,0
172910,321_3_0,0
171090,321_3_0,0
167954,321_3_0,0
173870,321_3_0,0
139356,219_2_0,0
136861,219_2_0,0
135901,219_2_0,0
136273,219_2_0,0
135700,219_2_0,0
137663,219_2_0,0
140254,219_2_0,0
134594,219_2_0,0
136276,219_2_0,0
137043,219_2_0,0
139357,219_2_0,0
137465,219_2_0,0
137042,219_2_0,0
138225,219_2_0,0
139169,219_2_0,0
134592,219_2_0,0
140782,219_2_0,0
134593,219_2_0,0
138979,219_2_0,0
138051,219_2_0,0
137045,219_2_0,0
139358,219_2_0,0
167543,316_3_1,0
162479,316_3_1,0
167761,316_3_1,0
167541,316_3_1,0
165236,316_3_1,0
164490,316_3_1,0
166661,316_3_1,0
162839,316_3_1,0
164489,316_3_1,0
167365,316_3_1,0
164491,316_3_1,0
165754,316_3_1,0
163708,316_3_1,0
164307,316_3_1,0
165061,316_3_1,0
160817,310_3_0,0
155421,310_3_0,0
155781,310_3_0,0
157068,310_3_0,0
160042,310_3_0,0
154500,310_3_0,0
158010,310_3_0,0
160636,310_3_0,0
155420,310_3_0,0
160816,310_3_0,0
160635,305_4_0,0
160986,305_4_0,0
148810,305_4_0,0
153961,305_4_0,0
148624,305_4_0,0
150865,305_4_0,0
152337,305_4_0,0
150297,305_4_0,0
11829,108_4_1,0
25761,108_4_1,0
22975,108_4_1,0
22427,108_4_1,0
20554,108_4_1,0
23167,108_4_1,0
20366,108_4_1,0
22593,108_4_1,0
232428,925_4_1,0
230748,925_4_1,0
231325,925_4_1,0
232050,925_4_1,0
233722,925_4_1,0
231681,925_4_1,0
231510,925_4_1,0
233906,925_4_1,0
18374,105_3_1,0
17061,105_3_1,0
15174,105_3_1,0
15173,105_3_1,0
18545,105_3_1,0
16348,105_3_1,0
14436,105_3_1,0
19090,105_3_1,0
13466,105_3_1,0
18173,105_3_1,0
13649,105_3_1,0
238963,926_4_0,0
236131,926_4_0,0
240891,926_4_0,0
239164,926_4_0,0
197348,913_4_0,0
196799,913_4_0,0
197157,913_4_0,0
197876,913_4_0,0
199201,913_4_0,0
198245,913_4_0,0
197156,913_4_0,0
200871,913_4_0,0
197877,913_4_0,0
195134,913_4_0,0
198028,913_4_0,0
199554,913_4_0,0
200870,913_4_0,0
198640,913_4_0,0
198849,913_4_0,0
197518,913_4_0,0
200329,913_4_0,0
197155,913_4_0,0
200689,913_4_0,0
114094,210_2_1,0
109426,210_2_1,0
113313,210_2_1,0
109971,210_2_1,0
113315,210_2_1,0
112749,210_2_1,0
109970,210_2_1,0
113316,210_2_1,0
109615,210_2_1,0
112748,210_2_1,0
108130,210_2_1,0
108871,210_2_1,0
112390,210_2_1,0
112574,210_2_1,0
113314,210_2_1,0
110681,210_2_1,0
110682,210_2_1,0
110519,210_2_1,0
111998,210_2_1,0
108696,210_2_1,0
94948,113_1_1,0
42911,113_1_1,0
46962,113_1_1,0
44010,113_1_1,0
41549,113_1_1,0
46965,113_1_1,0
41550,113_1_1,0
45303,113_1_1,0
45468,113_1_1,0
44384,113_1_1,0
52729,116_1_0,0
48704,116_1_0,0
52730,116_1_0,0
47724,116_1_0,0
50701,116_1_0,0
52927,116_1_0,0
52928,116_1_0,0
52552,116_1_0,0
50518,116_1_0,0
48103,116_1_0,0
53661,116_1_0,0
50519,116_1_0,0
51499,116_1_0,0
51661,116_1_0,0
51825,116_1_0,0
50319,116_1_0,0
47340,116_1_0,0
110347,210_2_0,0
107745,210_2_0,0
114093,210_2_0,0
127063,214_2_0,0
121384,214_2_0,0
126295,214_2_0,0
127267,214_2_0,0
122849,214_2_0,0
125017,214_2_0,0
122670,214_2_0,0
121928,214_2_0,0
213828,919_4_0,0
210627,919_4_0,0
210797,919_4_0,0
214007,919_4_0,0
210057,919_4_0,0
213226,919_4_0,0
214008,919_4_0,0
213621,919_4_0,0
210629,919_4_0,0
210246,919_4_0,0
214563,919_4_0,0
213227,919_4_0,0
109614,113_1_0,0
43289,113_1_0,0
205070,918_4_1,0
206367,918_4_1,0
203280,918_4_1,0
205621,918_4_1,0
204188,918_4_1,0
206946,918_4_1,0
202719,918_4_1,0
207860,918_4_1,0
206193,918_4_1,0
147145,303_3_0,0
141668,303_3_0,0
144668,303_3_0,0
146577,303_3_0,0
141505,303_3_0,0
145824,303_3_0,0
145421,303_3_0,0
142454,303_3_0,0
56366,119_1_0,0
54900,119_1_0,0
55448,119_1_0,0
59644,119_1_0,0
54552,119_1_0,0
59847,119_1_0,0
60029,119_1_0,0
57889,119_1_0,0
120232,213_2_1,0
116137,213_2_1,0
115971,213_2_1,0
116330,213_2_1,0
118232,213_2_1,0
117451,213_2_1,0
118587,213_2_1,0
114271,213_2_1,0
114469,213_2_1,0
39877,111_1_1,0
38750,111_1_1,0
35718,111_1_1,0
35319,111_1_1,0
37818,111_1_1,0
38368,111_1_1,0
37055,111_1_1,0
36672,111_1_1,0
34958,111_1_1,0
36862,111_1_1,0
38564,111_1_1,0
34957,111_1_1,0
36475,111_1_1,0
51824,116_1_1,0
93092,208_3_1,0
93296,208_3_1,0
93494,208_3_1,0
91083,208_3_1,0
91084,208_3_1,0
93297,208_3_1,0
91255,208_3_1,0
91082,208_3_1,0
99969,208_3_1,0
100150,208_3_1,0
99393,208_3_1,0
94048,208_3_1,0
99395,208_3_1,0
103626,208_3_1,0
103417,208_3_1,0
107188,208_3_1,0
102840,208_3_1,0
102067,208_3_1,0
105090,208_3_1,0
103808,208_3_1,0
102068,208_3_1,0
103986,208_3_1,0
103987,208_3_1,0
101889,208_3_1,0
178641,325_3_0,0
178809,325_3_0,0
179186,325_3_0,0
176213,325_3_0,0
179768,325_3_0,0
174831,325_3_0,0
175430,325_3_0,0
175238,325_3_0,0
180346,325_3_0,0
177887,325_3_0,0
30416,113_2_0,0
36860,113_2_0,0
25937,108_1_1,0
24659,108_1_1,0
20743,108_1_1,0
33081,110_1_0,0
30238,110_1_0,0
33418,110_1_0,0
33082,110_1_0,0
13650,105_3_1,0
15749,105_3_1,0
16346,105_3_1,0
16347,105_3_1,0
163922,316_3_0,0
166476,316_3_0,0
166295,316_3_0,0
83715,202_2_1,0
86581,202_2_1,0
85069,202_2_1,0
86384,202_2_1,0
86390,202_2_1,0
81519,202_2_1,0
82070,202_2_1,0
86185,202_2_1,0
86387,202_2_1,0
82262,202_2_1,0
86385,202_2_1,0
84095,202_2_1,0
84307,202_2_1,0
82587,202_2_1,0
84308,202_2_1,0
81520,202_2_1,0
80989,202_2_1,0
85634,202_2_1,0
86388,202_2_1,0
153962,305_3_1,0
148809,305_3_1,0
149771,305_3_1,0
148068,305_3_1,0
149770,305_3_1,0
152520,305_3_1,0
173293,321_3_1,0
173097,321_3_1,0
172911,321_3_1,0
172912,321_3_1,0
174237,321_3_1,0
50320,116_3_1,0
52551,116_3_1,0
24658,116_3_0,0
38005,116_3_0,0
154701,310_3_1,0
155422,310_3_1,0
160245,310_3_1,0
158970,310_3_1,0
154699,310_3_1,0
158224,310_3_1,0
158777,310_3_1,0
158422,310_3_1,0
155423,310_3_1,0
194753,913_4_1,0
198244,913_4_1,0
199384,913_4_1,0
65038,122_1_0,0
63361,122_1_0,0
63922,122_1_0,0
66396,122_1_0,0
62838,122_1_0,0
64276,122_1_0,0
66602,122_1_0,0
61903,122_1_0,0
65217,122_1_0,0
66603,122_1_0,0
65037,122_1_0,0
60949,122_1_0,0
61313,122_1_0,0
63731,122_1_0,0
59646,119_1_1,0
92163,208_3_0,0
91455,208_3_0,0
91962,208_3_0,0
89245,208_3_0,0
89082,208_3_0,0
91795,208_3_0,0
89244,208_3_0,0
98861,208_3_0,0
95502,208_3_0,0
10262,103_1_1,0
10814,103_1_1,0
11624,103_1_1,0
6625,103_1_1,0
7175,103_1_1,0
12930,103_1_1,0
13101,103_1_1,0
8888,103_1_1,0
8716,103_1_1,0
10051,103_1_1,0
12931,103_1_1,0
11830,103_1_1,0
7918,103_1_1,0
12400,103_1_1,0
13100,103_1_1,0
18917,105_1_0,0
18373,105_1_0,0
20017,105_1_0,0
15751,105_1_0,0
18740,105_1_1,0
4988,101_1_1,0
4987,101_1_1,0
5184,101_1_1,0
2014,101_1_1,0
2211,101_1_1,0
211,101_1_1,0
20,101_1_1,0
5715,101_1_1,0
1092,101_1_1,0
4090,101_1_1,0
3503,101_1_1,0
5368,101_1_1,0
738,101_1_1,0
3134,101_1_1,0
4267,101_1_1,0
397,101_1_1,0
2570,101_1_1,0
1296,101_1_1,0
5911,101_1_1,0
4795,101_1_1,0
210,101_1_1,0
152521,305_4_1,0
151428,305_4_1,0
197347,305_3_0,0
199012,305_3_0,0
199013,305_3_0,0
199758,305_3_0,0
199015,305_3_0,0
199200,305_3_0,0
196048,305_3_0,0
196976,305_3_0,0
22593,305_3_0,0
9277,103_1_0,0
9643,103_1_0,0
24660,108_1_0,0
21135,108_1_0,0
24120,108_1_0,0
21874,108_1_0,0
99971,206_2_0,0
95311,206_2_0,0
97354,206_2_0,0
98862,206_2_0,0
97351,206_2_0,0
95123,206_2_0,0
98676,206_2_0,0
98112,206_2_0,0
96247,206_2_0,0
97353,206_2_0,0
96059,206_2_0,0
4088,101_1_1,0
4089,101_1_1,0
908,101_1_1,0
38943,111_1_0,0
34783,111_1_0,0
33627,111_1_0,0
33626,111_1_0,0
38007,111_1_0,0
156883,208_2_1,0
196975,208_2_1,0
197346,208_2_1,0
30418,110_1_1,0
29853,110_1_1,0
31618,110_1_1,0
28325,110_1_1,0
31780,110_1_1,0
31779,110_1_1,0
30414,110_1_1,0
27592,110_1_1,0
144308,303_3_1,0
143008,303_3_1,0
147513,303_3_1,0
146760,303_3_1,0
147308,303_3_1,0
143758,303_3_1,0
147705,303_3_1,0
141506,303_3_1,0
141508,303_3_1,0
147704,303_3_1,0
146939,303_3_1,0
61140,122_1_1,0
63549,122_1_1,0
69027,125_1_0,0
72641,125_1_0,0
70164,125_1_0,0
69598,125_1_0,0
72801,125_1_0,0
67329,125_1_0,0
70370,125_1_0,0
68321,125_1_0,0
72446,125_1_0,0
69223,125_1_0,0
71888,125_1_0,0
72064,125_1_0,0
73166,125_1_0,0
67908,125_1_0,0
70163,125_1_0,0
202168,918_4_0,0
206572,918_4_0,0
202371,918_4_0,0
201807,918_4_0,0
204543,918_4_0,0
202169,918_4_0,0
75399,128_1_0,0
77441,128_1_0,0
74444,128_1_0,0
74612,128_1_0,0
75742,128_1_0,0
77081,128_1_0,0
75204,128_1_0,0
80444,128_1_0,0
79332,128_1_0,0
76697,128_1_0,0
76694,128_1_0,0
75398,128_1_0,0
80269,128_1_0,0
75584,128_1_0,0
77243,128_1_0,0
114870,213_2_0,0
119871,213_2_0,0
115252,213_2_0,0
67328,125_1_1,0
69224,125_1_1,0
71518,125_1_1,0
193068,909_4_1,0
189753,909_4_1,0
192898,909_4_1,0
190832,909_4_1,0
191579,909_4_1,0
192119,909_4_1,0
191947,909_4_1,0
188223,909_4_1,0
194362,909_4_1,0
189928,909_4_1,0
193260,909_4_1,0
192299,909_4_1,0
190447,909_4_1,0
194363,909_4_1,0
194014,909_4_1,0
192899,909_4_1,0
188224,909_4_1,0
190448,909_4_1,0
193258,909_4_1,0
189380,909_4_1,0
188805,909_4_1,0
241476,926_4_1,0
240684,926_4_1,0
237594,926_4_1,0
237754,926_4_1,0
241067,926_4_1,0
238964,926_4_1,0
235568,926_4_1,0
240096,926_4_1,0
238604,926_4_1,0
240478,926_4_1,0
241475,926_4_1,0
237963,926_4_1,0
240683,926_4_1,0
237200,926_4_1,0
241068,926_4_1,0
239368,926_4_1,0
236681,926_4_1,0
186390,329_3_0,0
185481,329_3_0,0
184527,329_3_0,0
182168,329_3_0,0
187143,329_3_0,0
185482,329_3_0,0
183104,329_3_0,0
184917,329_3_0,0
187481,329_3_0,0
183980,329_3_0,0
186768,329_3_0,0
182170,329_3_0,0
185655,329_3_0,0
184528,329_3_0,0
181977,329_3_0,0
187674,329_3_0,0
186960,329_3_0,0
244048,928_4_0,0
242736,928_4_0,0
244577,928_4_0,0
241855,928_4_0,0
242920,928_4_0,0
246429,928_4_0,0
244213,928_4_0,0
241853,928_4_0,0
244400,928_4_0,0
246043,928_4_0,0
244951,928_4_0,0
241854,928_4_0,0
247704,928_4_0,0
242917,928_4_0,0
245501,928_4_0,0
247345,928_4_0,0
247346,928_4_0,0
217497,921_4_0,0
215661,921_4_0,0
216035,921_4_0,0
215092,921_4_0,0
216752,921_4_0,0
220964,921_4_0,0
217498,921_4_0,0
216200,921_4_0,0
217871,921_4_0,0
218256,921_4_0,0
216944,921_4_0,0
216393,921_4_0,0
220421,921_4_0,0
215660,921_4_0,0
215295,921_4_0,0
219814,921_4_0,0
220963,921_4_0,0
216392,921_4_0,0
220779,921_4_0,0
220778,921_4_0,0
212626,919_4_1,0
210796,919_4_1,0
211347,919_4_1,0
210628,919_4_1,0
210058,919_4_1,0
208578,919_4_1,0
214220,919_4_1,0
213420,919_4_1,0
175431,325_3_1,0
177885,325_3_1,0
177329,325_3_1,0
177160,325_3_1,0
175815,325_3_1,0
174651,325_3_1,0
175814,325_3_1,0
176016,325_3_1,0
98307,206_2_1,0
99970,206_2_1,0
40631,113_2_0,0
45122,113_2_0,0
43793,113_2_0,0
41742,113_2_0,0
46022,113_2_0,0
42912,113_2_0,0
41362,113_2_0,0
40979,113_2_0,0
40632,113_2_0,0
43634,113_2_0,0
43448,113_2_0,0
46200,113_2_0,0
46964,113_2_0,0
40429,113_2_0,0
44577,113_2_0,0
42718,113_2_0,0
46963,113_2_0,0
88351,204_2_0,0
88716,204_2_0,0
89974,204_2_0,0
91086,204_2_0,0
92342,204_2_0,0
91796,204_2_0,0
88349,204_2_0,0
93495,204_2_0,0
92164,204_2_0,0
92514,204_2_0,0
89083,204_2_0,0
88152,204_2_0,0
91257,204_2_0,0
89613,204_2_0,0
90710,204_2_0,0
89614,204_2_0,0
89247,204_2_0,0
18916,108_4_0,0
26677,108_4_0,0
21319,108_4_0,0
24313,108_4_0,0
20367,108_4_0,0
25032,108_4_0,0
26306,108_4_0,0
123944,214_2_1,0
123946,214_2_1,0
125918,214_2_1,0
124489,214_2_1,0
121749,214_2_1,0
125199,214_2_1,0
126681,214_2_1,0
123383,214_2_1,0
123579,214_2_1,0
126296,214_2_1,0
123384,214_2_1,0
124652,214_2_1,0
233008,925_4_0,0
231682,925_4_0,0
229457,925_4_0,0
229847,925_4_0,0
229258,925_4_0,0
233367,925_4_0,0
231326,925_4_0,0
228887,925_4_0,0
231683,925_4_0,0
229844,925_4_0,0
229846,925_4_0,0
230747,925_4_0,0
231511,925_4_0,0
234623,925_4_0,0
229845,925_4_0,0
227998,922_4_1,0
226334,922_4_1,0
226860,922_4_1,0
225438,922_4_1,0
226685,922_4_1,0
223591,922_4_1,0
227608,922_4_1,0
225050,922_4_1,0
226333,922_4_1,0
226861,922_4_1,0
227234,922_4_1,0
223998,922_4_1,0
226177,922_4_1,0
226176,922_4_1,0
225049,922_4_1,0
222994,922_4_1,0
223797,922_4_1,0
128216,216_2_0,0
132299,216_2_0,0
127831,216_2_0,0
133810,216_2_0,0
131577,216_2_0,0
128769,216_2_0,0
131201,216_2_0,0
132862,216_2_0,0
131387,216_2_0,0
128580,216_2_0,0
133227,216_2_0,0
134023,216_2_0,0
128396,216_2_0,0
130630,216_2_0,0
129907,216_2_0,0
128768,216_2_0,0
131925,216_2_0,0
128394,216_2_0,0
130452,216_2_0,0
130255,216_2_0,0
133431,216_2_0,0
131924,216_2_0,0
128956,216_2_0,0
130254,216_2_0,0
129508,216_2_0,0
132486,216_2_0,0
133226,216_2_0,0
130631,216_2_0,0
134788,219_2_0,0
138052,219_2_0,0
135902,219_2_0,0
139724,219_2_0,0
137466,219_2_0,0
139912,219_2_0,0
140432,219_2_0,0
138422,219_2_0,0
137046,219_2_0,0
137044,219_2_0,0
134787,219_2_0,0
135703,219_2_0,0
134985,219_2_0,0
134595,219_2_0,0
138980,219_2_0,0
135161,219_2_0,0
137255,219_2_0,0
135533,219_2_0,0
137256,219_2_0,0
136458,219_2_0,0
139170,219_2_0,0
139553,219_2_0,0
169245,321_3_0,0
168146,321_3_0,0
169982,321_3_0,0
173675,321_3_0,0
172913,321_3_0,0
168676,321_3_0,0
170544,321_3_0,0
164308,316_3_1,0
165941,316_3_1,0
163068,316_3_1,0
162314,316_3_1,0
167366,316_3_1,0
167542,316_3_1,0
161560,316_3_1,0
164116,316_3_1,0
133606,216_2_1,0
128215,216_2_1,0
129154,216_2_1,0
160244,310_3_0,0
155780,310_3_0,0
156886,310_3_0,0
160988,310_3_0,0
160041,310_3_0,0
155233,310_3_0,0
154893,310_3_0,0
160989,310_3_0,0
154501,310_3_0,0
157807,310_3_0,0
156696,310_3_0,0
107745,113_1_1,0
46199,113_1_1,0
218875,921_4_1,0
221173,921_4_1,0
221332,921_4_1,0
215825,921_4_1,0
156325,116_1_0,0
155970,116_1_0,0
89246,116_1_0,0
89424,116_1_0,0
95672,116_1_0,0
48486,116_1_0,0
50149,116_1_0,0
52379,116_1_0,0
52553,116_1_0,0
50148,116_1_0,0
49778,116_1_0,0
51114,116_1_0,0
48487,116_1_0,0
226335,922_4_0,0
225238,922_4_0,0
40428,113_1_0,0
50908,116_1_1,0
37232,111_1_1,0
36861,111_1_1,0
35918,111_1_1,0
35717,111_1_1,0
39138,111_1_1,0
36673,111_1_1,0
38563,111_1_1,0
38942,111_1_1,0
36135,111_1_1,0
40056,111_1_1,0
16716,105_3_1,0
19645,105_3_1,0
18174,105_3_1,0
15946,105_3_1,0
16872,105_3_1,0
14637,105_3_1,0
17605,105_3_1,0
17806,105_3_1,0
18175,105_3_1,0
109791,210_2_1,0
108506,210_2_1,0
111829,210_2_1,0
111450,210_2_1,0
110148,210_2_1,0
107533,210_2_1,0
108870,210_2_1,0
109616,210_2_1,0
110852,210_2_1,0
109218,210_2_1,0
112391,210_2_1,0
110348,210_2_1,0
59645,119_1_0,0
59431,119_1_0,0
57291,119_1_0,0
58449,119_1_0,0
57694,119_1_0,0
59642,119_1_0,0
56559,119_1_0,0
56171,119_1_0,0
53857,119_1_0,0
54044,119_1_0,0
55449,119_1_0,0
55079,119_1_0,0
57887,119_1_0,0
54551,119_1_0,0
59430,119_1_0,0
57292,119_1_0,0
54043,119_1_0,0
10612,108_4_1,0
18741,108_4_1,0
25762,108_4_1,0
22778,108_4_1,0
22592,108_4_1,0
160243,305_4_0,0
155059,305_4_0,0
